"","Seazon","Number","Title","Rating","Votes","Duration","Cast"
"100",8,100,"W blasku fleszy",8,364,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Klaudia Kozioł, córka senatora | Halina Kozioł, żona wójta | Monika Korczab | Jagna Nowak | Fabian Duda | Francesca Andreoni | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Farmaceuta Ryszard Polakowski | Kazimiera Solejukowa | Ksiądz Maciej | Patryk Pietrek | Tadeusz Hadziuk | Maciej Solejuk | Kinga, córka Grażyny | Paweł | Doktor Mieczysław Wezół | Polonista Tomasz Witebski | Policjant Stasiek Kotecki | Wargacz | Radny Myćko | Ksiądz Wikary Robert"
"101",8,101,"Grecy i Bułgarzy",8.2,352,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Halina Kozioł, żona wójta | Kinga, córka Grażyny | Ksiądz Maciej | Ksiądz Wikary Robert | Klaudia Kozioł, córka senatora | Jagna Nowak | Fabian Duda | Tadeusz Hadziuk | Maciej Solejuk | Patryk Pietrek | Krystyna Więcławska | Dorota Wezółowa | Jola Pietrek | Doktor Mieczysław Wezół | Zofia Steć, babka zielarka | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Kazimiera Solejukowa | Celina Hadziukowa | Monika Korczab | Wargaczowa | Wargacz | Radny Myćko | Paweł | Marianek Solejuk | Dorotka, córka Lucy i ""Kusego"" | Dorotka, córka Lucy i ""Kusego"""
"102",8,102,"Jedźmy, nikt nie woła",8.1,348,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Monika Korczab | Klaudia Kozioł, córka senatora | Halina Kozioł, żona wójta | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Dorota Wezółowa | Ksiądz Maciej | Fabian Duda | Kinga, córka Grażyny | Zofia Steć, babka zielarka | Tadeusz Hadziuk | Maciej Solejuk | Patryk Pietrek | Doktor Mieczysław Wezół | Celina Hadziukowa | Kazimiera Solejukowa | Krystyna Więcławska | Jola Pietrek | Francesca Andreoni | Barmanka Wioletka Kotecka | Paweł | Wargaczowa | Wargacz | Dorotka, córka Lucy i ""Kusego"" | Dorotka, córka Lucy i ""Kusego"""
"103",8,103,"Nie rzucaj ziemi, skąd twój ród",8.5,376,43,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Klaudia Kozioł, córka senatora | Fabian Duda | Kinga, córka Grażyny | Ksiądz Wikary Robert | Ksiądz Maciej | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Halina Kozioł, żona wójta | Maciej Solejuk | Celina Hadziukowa | Krystyna Więcławska | Tadeusz Hadziuk | Patryk Pietrek | Kazimiera Solejukowa | Jola Pietrek | Monika Korczab | Wiesława Oleś, dyrektorka szkoły | Doktor Mieczysław Wezół | Barmanka Wioletka Kotecka | Zofia Steć, babka zielarka | Andrzej Więcławski"
"104",8,104,"Wielkie otwarcie",8.3,345,43,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Dorota Wezółowa | Celina Hadziukowa | Kazimiera Solejukowa | Krystyna Więcławska | Jola Pietrek | Ksiądz Maciej | Halina Kozioł, żona wójta | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Tadeusz Hadziuk | Maciej Solejuk | Patryk Pietrek | Kinga, córka Grażyny | Paweł | Klaudia Kozioł, córka senatora | Fabian Duda | Ksiądz Wikary Robert | Andrzej Więcławski | Wiesława Oleś, dyrektorka szkoły | Doktor Mieczysław Wezół | Monika Korczab | Barmanka Wioletka Kotecka | Wargacz | Radny Myćko | Farmaceuta Ryszard Polakowski | Dorotka, córka Lucy i ""Kusego"" | Dorotka, córka Lucy i ""Kusego"""
"105",9,105,"Nowe wyzwania",7.7,300,43,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Monika Korczab | Barmanka Wioletka Kotecka | Francesca Andreoni | Policjant Stasiek Kotecki | Ksiądz Wikary Robert | Ksiądz Maciej | Halina Kozioł, żona wójta | Kinga, córka Grażyny | Paweł | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Maciej Solejuk | Tadeusz Hadziuk | Patryk Pietrek | Wiesława Oleś, dyrektorka szkoły | Doktor Mieczysław Wezół | Farmaceuta Ryszard Polakowski | Andrzej Więcławski | Klaudia Kozioł, córka senatora | Fabian Duda | Dorotka, córka Lucy i ""Kusego"" | Dorotka, córka Lucy i ""Kusego"""
"106",9,106,"Bardzo krótkie kariery",7.3,291,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Ksiądz Maciej | Wiesława Oleś, dyrektorka szkoły | Doktor Mieczysław Wezół | Andrzej Więcławski | Farmaceuta Ryszard Polakowski | Patryk Pietrek | Tadeusz Hadziuk | Maciej Solejuk | Halina Kozioł, żona wójta | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Barmanka Wioletka Kotecka | Policjant Stasiek Kotecki | Jola Pietrek | Francesca Andreoni | Kinga, córka Grażyny | Klaudia Kozioł, córka senatora | Fabian Duda | Dorotka, córka Lucy i ""Kusego"" | Dorotka, córka Lucy i ""Kusego"" | Ksiądz Wikary Robert"
"107",9,107,"W szponach zdrowia",6.8,308,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Krystyna Więcławska | Halina Kozioł, żona wójta | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Ksiądz Wikary Robert | Ksiądz Maciej | Tadeusz Hadziuk | Maciej Solejuk | Barmanka Wioletka Kotecka | Kazimiera Solejukowa | Zofia Steć, babka zielarka | Fabian Duda | Doktor Mieczysław Wezół | Patryk Pietrek | Klaudia Kozioł, córka senatora"
"108",9,108,"Gambit geniusza",6.6,313,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Kazimiera Solejukowa | Maciej Solejuk | Doktor Mieczysław Wezół | Ksiądz Wikary Robert | Ksiądz Maciej | Tadeusz Hadziuk | Patryk Pietrek | Zofia Steć, babka zielarka | Barmanka Wioletka Kotecka | Wiesława Oleś, dyrektorka szkoły | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Halina Kozioł, żona wójta | Andrzej Więcławski | Farmaceuta Ryszard Polakowski | Kinga, córka Grażyny | Fabian Duda | Dorotka, córka Lucy i ""Kusego"" | Dorotka, córka Lucy i ""Kusego"" | Monika Korczab"
"109",9,109,"Potęga mediów",7.7,256,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Dorota Wezółowa | Doktor Mieczysław Wezół | Monika Korczab | Wiesława Oleś, dyrektorka szkoły | Andrzej Więcławski | Patryk Pietrek | Tadeusz Hadziuk | Ksiądz Maciej | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Ksiądz Wikary Robert | Polonista Tomasz Witebski | Halina Kozioł, żona wójta | Krystyna Więcławska | Barmanka Wioletka Kotecka | Maciej Solejuk | Zofia Steć, babka zielarka | Farmaceuta Ryszard Polakowski"
"110",9,110,"Boska cząstka",7.7,256,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Kinga, córka Grażyny | Paweł | Halina Kozioł, żona wójta | Klaudia Kozioł, córka senatora | Polonista Tomasz Witebski | Francesca Andreoni | Barmanka Wioletka Kotecka | Patryk Pietrek | Jola Pietrek | Maciej Solejuk | Tadeusz Hadziuk | Ksiądz Maciej | Doktor Mieczysław Wezół | Dorota Wezółowa | Radny Myćko | Wargacz | Dorotka, córka Lucy i ""Kusego"" | Dorotka, córka Lucy i ""Kusego"" | Ksiądz Wikary Robert"
"111",9,111,"Istotny dysonans",7.8,254,43,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Barmanka Wioletka Kotecka | Ksiądz Wikary Robert | Ksiądz Maciej | Halina Kozioł, żona wójta | Klaudia Kozioł, córka senatora | Kazimiera Solejukowa | Krystyna Więcławska | Kinga, córka Grażyny | Fabian Duda | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Andrzej Więcławski | Patryk Pietrek | Maciej Solejuk | Tadeusz Hadziuk | Celina Hadziukowa | Farmaceuta Ryszard Polakowski | Polonista Tomasz Witebski | Francesca Andreoni"
"112",9,112,"Demony Kusego",7.6,250,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Francesca Andreoni | Ksiądz Wikary Robert | Patryk Pietrek | Maciej Solejuk | Tadeusz Hadziuk | Halina Kozioł, żona wójta | Kazimiera Solejukowa | Celina Hadziukowa | Krystyna Więcławska | Zofia Steć, babka zielarka | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Klaudia Kozioł, córka senatora | Kinga, córka Grażyny | Fabian Duda | Dorota Wezółowa | Doktor Mieczysław Wezół | Farmaceuta Ryszard Polakowski | Andrzej Więcławski | Dorotka, córka Lucy i ""Kusego"" | Dorotka, córka Lucy i ""Kusego"""
"113",9,113,"Konie trojańskie",7.8,246,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Fabian Duda | Kazimiera Solejukowa | Maciej Solejuk | Tadeusz Hadziuk | Patryk Pietrek | Marianek Solejuk | Krystyna Więcławska | Andrzej Więcławski | Celina Hadziukowa | Ksiądz Wikary Robert | Ksiądz Maciej | Wargacz | Radny Myćko | Kinga, córka Grażyny | Halina Kozioł, żona wójta | Monika Korczab"
"114",9,114,"Zamrożony kapitał",7.9,242,43,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Kazimiera Solejukowa | Maciej Solejuk | Tadeusz Hadziuk | Patryk Pietrek | Andrzej Więcławski | Celina Hadziukowa | Ksiądz Wikary Robert | Ksiądz Maciej | Kinga, córka Grażyny | Halina Kozioł, żona wójta | Polonista Tomasz Witebski | Jakub | Dorotka, córka Lucy i ""Kusego"" | Dorotka, córka Lucy i ""Kusego"" | Wiesława Oleś, dyrektorka szkoły"
"115",9,115,"Brzytwa dla tonącego",8,242,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Monika Korczab | Kazimiera Solejukowa | Patryk Pietrek | Tadeusz Hadziuk | Krystyna Więcławska | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Maciej Solejuk | Wiesława Oleś, dyrektorka szkoły | Andrzej Więcławski | Celina Hadziukowa | Kinga, córka Grażyny | Klaudia Kozioł, córka senatora | Polonista Tomasz Witebski | Zofia Steć, babka zielarka | Halina Kozioł, żona wójta | Fabian Duda | Ksiądz Wikary Robert | Kasia Solejuk | Marianek Solejuk | Syn Solejuków | Dorotka, córka Lucy i ""Kusego"" | Dorotka, córka Lucy i ""Kusego"""
"116",9,116,"Grzechy miłości",7.9,248,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Kazimiera Solejukowa | Maciej Solejuk | Celina Hadziukowa | Klaudia Kozioł, córka senatora | Kinga, córka Grażyny | Fabian Duda | Patryk Pietrek | Tadeusz Hadziuk | Doktor Mieczysław Wezół | Jakub | Wargacz | Radny Myćko | Andrzej Więcławski | Ksiądz Maciej | Marianek Solejuk | Francesca Andreoni | Polonista Tomasz Witebski | Dorotka, córka Lucy i ""Kusego"" | Dorotka, córka Lucy i ""Kusego"" | Monika Korczab | Krystyna Więcławska | Ksiądz Wikary Robert"
"117",9,117,"Złoty róg",8.1,255,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Ksiądz Wikary Robert | Ksiądz Maciej | Wiesława Oleś, dyrektorka szkoły | Andrzej Więcławski | Krystyna Więcławska | Halina Kozioł, żona wójta | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Kazimiera Solejukowa | Maciej Solejuk | Tadeusz Hadziuk | Celina Hadziukowa | Patryk Pietrek | Kinga, córka Grażyny | Monika Korczab | Jakub | Jola Pietrek | Klaudia Kozioł, córka senatora | Fabian Duda | Francesca Andreoni | Polonista Tomasz Witebski | Barmanka Wioletka Kotecka | Kasia Solejuk | Marianek Solejuk | Syn Solejuków"
"118",10,118,"Kto tu rządzi",7.7,230,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Kinga, córka Grażyny | Krystyna Więcławska | Andrzej Więcławski | Kazimiera Solejukowa | Maciej Solejuk | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Fabian Duda | Ksiądz Wikary Robert | Ksiądz Maciej | Patryk Pietrek | Celina Hadziukowa | Tadeusz Hadziuk | Monika Korczab | Kasia Solejuk | Marianek Solejuk | Syn Solejuków | Dublerka ""Oli"""
"119",10,119,"Partyzancka dola",7.6,210,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Kazimiera Solejukowa | Maciej Solejuk | Zofia Steć, babka zielarka | Klaudia Kozioł, córka senatora | Fabian Duda | Celina Hadziukowa | Tadeusz Hadziuk | Monika Korczab | Kinga, córka Grażyny | Ksiądz Maciej | Krystyna Więcławska | Halina Kozioł, żona wójta | Patryk Pietrek | Wiesława Oleś, dyrektorka szkoły | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Dublerka ""Oli"""
"120",10,120,"Próba ognia",7.8,208,43,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Ksiądz Wikary Robert | Ksiądz Maciej | Andrzej Więcławski | Klaudia Kozioł, córka senatora | Patryk Pietrek | Tadeusz Hadziuk | Maciej Solejuk | Kazimiera Solejukowa | Halina Kozioł, żona wójta | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Wiesława Oleś, dyrektorka szkoły | Fabian Duda | Kinga, córka Grażyny | Krystyna Więcławska | Syn Solejuków | Dublerka ""Oli"""
"121",10,121,"Geny nie kłamią",7.7,202,43,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Kazimiera Solejukowa | Maciej Solejuk | Klaudia Kozioł, córka senatora | Fabian Duda | Celina Hadziukowa | Tadeusz Hadziuk | Patryk Pietrek | Kinga, córka Grażyny | Ksiądz Wikary Robert | Krystyna Więcławska | Halina Kozioł, żona wójta | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Wiesława Oleś, dyrektorka szkoły | Dublerka ""Oli"" | Andrzej Więcławski"
"122",10,122,"Wszystko jest teatrem",7.6,195,43,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Kinga, córka Grażyny | Jakub | Klaudia Kozioł, córka senatora | Fabian Duda | Patryk Pietrek | Tadeusz Hadziuk | Maciej Solejuk | Barmanka Wioletka Kotecka | Andrzej Więcławski | Wiesława Oleś, dyrektorka szkoły | Polonista Tomasz Witebski | Doktor Mieczysław Wezół | Dublerka ""Oli"" | Ksiądz Wikary Robert"
"123",10,123,"Depresja biskupa",7.6,199,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Ksiądz Wikary Robert | Ksiądz Maciej | Halina Kozioł, żona wójta | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Krystyna Więcławska | Andrzej Więcławski | Kinga, córka Grażyny | Jakub | Patryk Pietrek | Tadeusz Hadziuk | Maciej Solejuk | Klaudia Kozioł, córka senatora | Fabian Duda | Polonista Tomasz Witebski | Barmanka Wioletka Kotecka | Francesca Andreoni | Dublerka ""Oli"""
"124",10,124,"Wet za wet",7.9,198,43,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Ksiądz Maciej | Halina Kozioł, żona wójta | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Kazimiera Solejukowa | Maciej Solejuk | Dorota Wezółowa | Francesca Andreoni | Wiesława Oleś, dyrektorka szkoły | Patryk Pietrek | Tadeusz Hadziuk | Andrzej Więcławski | Krystyna Więcławska | Polonista Tomasz Witebski | Jola Pietrek | Kinga, córka Grażyny | Jakub | Doktor Mieczysław Wezół | Dublerka ""Oli"""
"125",10,125,"Polityczny zombie",7.9,203,44,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Halina Kozioł, żona wójta | Francesca Andreoni | Patryk Pietrek | Kinga, córka Grażyny | Jakub | Jola Pietrek | Maciej Solejuk | Krystyna Więcławska | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Kazimiera Solejukowa | Ksiądz Maciej | Tadeusz Hadziuk | Doktor Mieczysław Wezół | Wargacz | Radny Myćko | Ksiądz Wikary Robert | Dublerka ""Oli"""
"126",10,126,"Edukacyjne dylematy",7.7,197,43,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Kazimiera Solejukowa | Kinga, córka Grażyny | Ksiądz Maciej | Francesca Andreoni | Polonista Tomasz Witebski | Ksiądz Wikary Robert | Wiesława Oleś, dyrektorka szkoły | Barmanka Wioletka Kotecka | Monika Korczab | Jakub | Halina Kozioł, żona wójta | Krystyna Więcławska | Farmaceuta Ryszard Polakowski | Tadeusz Hadziuk | Maciej Solejuk | Patryk Pietrek | Marianek Solejuk | Dublerka ""Oli"""
"127",10,127,"Dominator",7.8,185,43,"Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Kinga, córka Grażyny | Jakub | Jola Pietrek | Patryk Pietrek | Tadeusz Hadziuk | Maciej Solejuk | Klaudia Kozioł, córka senatora | Ksiądz Wikary Robert | Ksiądz Maciej | Wargacz | Radny Myćko | Francesca Andreoni | Dublerka ""Oli"""
"128",10,128,"Klauzula sumienia",7.8,188,43,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Tadeusz Hadziuk | Maciej Solejuk | Kinga, córka Grażyny | Klaudia Kozioł, córka senatora | Ksiądz Wikary Robert | Ksiądz Maciej | Jakub | Barmanka Wioletka Kotecka | Patryk Pietrek | Doktor Mieczysław Wezół | Francesca Andreoni | Kazimiera Solejukowa | Wiesława Oleś, dyrektorka szkoły | Dorota Wezółowa | Kobieta | Dublerka ""Oli"""
"129",10,129,"Ochotnicza straż kobiet",7.9,193,43,"Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Kazimiera Solejukowa | Wiesława Oleś, dyrektorka szkoły | Kinga, córka Grażyny | Klaudia Kozioł, córka senatora | Jakub | Ksiądz Wikary Robert | Ksiądz Maciej | Patryk Pietrek | Tadeusz Hadziuk | Maciej Solejuk | Zofia Steć, babka zielarka | Barmanka Wioletka Kotecka | Francesca Andreoni | Jola Pietrek | Halina Kozioł, żona wójta | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Policjant Stasiek Kotecki | Doktor Mieczysław Wezół | Andrzej Więcławski"
"130",10,130,"Cuda, cuda ogłaszają",8.4,226,47,"Lucy Wilska | Wójt Paweł Kozioł / Ksiądz Piotr Kozioł | Jakub ""Kusy"" Sokołowski | Michałowa, gospodyni księdza | Stacho Japycz, mąż Michałowej | Arkadiusz Czerepach | Ksiądz Wikary Robert | Ksiądz Maciej | Policjant Stasiek Kotecki | Kinga, córka Grażyny | Doktor Mieczysław Wezół | Celina Hadziukowa | Tadeusz Hadziuk | Patryk Pietrek | Maciej Solejuk | Wiesława Oleś, dyrektorka szkoły | Andrzej Więcławski | Farmaceuta Ryszard Polakowski | Jakub | Księgowa Leokadia Czerepach / Księgowa Leokadia Paciorek | Halina Kozioł, żona wójta | Kazimiera Solejukowa | Krystyna Więcławska | Francesca Andreoni | Polonista Tomasz Witebski | Jola Pietrek | Kasia Solejuk | Syn Solejuków | Dorotka, córka Lucy i ""Kusego"" | Dorotka, córka Lucy i ""Kusego"" | Dublerka ""Oli"" | Dorota Wezółowa"
